Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	2/55	0.15541346377595108	1.0	0	0	2.8520499108734403	5.309564934949558	PDCD6;TBC1D10A
positive regulation of DNA biosynthetic process (GO:2000573)	2/55	0.15541346377595108	1.0	0	0	2.8520499108734403	5.309564934949558	PTGES3;POT1
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	4/163	0.15543217638078344	1.0	0	0	1.924696258871647	3.582910250959541	FKBP1A;LGALS1;UBE2N;TERF2IP
intracellular protein transport (GO:0006886)	7/347	0.1563570648369318	1.0	0	0	1.5821890715940556	2.935930625627602	PDIA3;EIF5A;RAB10;RANBP1;PDCD6;ARFIP1;TBC1D10A
viral life cycle (GO:0019058)	3/107	0.15653672125685217	1.0	0	0	2.1990104452996153	4.077987148778164	ACE2;PDCD6IP;PPIA
regulation of response to external stimulus (GO:0032101)	3/107	0.15653672125685217	1.0	0	0	2.1990104452996153	4.077987148778164	ACE2;ANXA1;PARK7
granulocyte chemotaxis (GO:0071621)	2/56	0.15988760507730848	1.0	0	0	2.8011204481792715	5.135249800732697	ANXA1;S100A8
chordate embryonic development (GO:0043009)	2/56	0.15988760507730848	1.0	0	0	2.8011204481792715	5.135249800732697	ALDH1A2;LIG4
organonitrogen compound catabolic process (GO:1901565)	2/56	0.15988760507730848	1.0	0	0	2.8011204481792715	5.135249800732697	IDE;UCHL3
protein import (GO:0017038)	2/56	0.15988760507730848	1.0	0	0	2.8011204481792715	5.135249800732697	PDIA3;RANBP1
autophagosome organization (GO:1905037)	2/56	0.15988760507730848	1.0	0	0	2.8011204481792715	5.135249800732697	NSFL1C;ATG101
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	3/109	0.16266901030706402	1.0	0	0	2.1586616297895307	3.920211018403659	PDCD6;HSPE1;S100A8
negative regulation of protein kinase activity (GO:0006469)	3/109	0.16266901030706402	1.0	0	0	2.1586616297895307	3.920211018403659	GSTP1;HSPB1;PARK7
regulation of inflammatory response (GO:0050727)	4/166	0.1626863714407664	1.0	0	0	1.8899125915426414	3.431950925068954	ACE2;ANXA1;PARK7;S100A8
regulation of Rho protein signal transduction (GO:0035023)	2/57	0.16438530574074828	1.0	0	0	2.7519779841761265	4.968812332972247	ARHGDIA;STMN1
acetyl-CoA metabolic process (GO:0006084)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	HMGCS1
negative regulation of receptor-mediated endocytosis (GO:0048261)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	UNC119
lipid particle organization (GO:0034389)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	PPIA
stem cell development (GO:0048864)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	PDCD6
regulation of activin receptor signaling pathway (GO:0032925)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	FKBP1A
regulation of phosphate metabolic process (GO:0019220)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	IGBP1
negative regulation of interleukin-1 beta production (GO:0032691)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	GSTP1
regulation of secretion (GO:0051046)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	LACRT
negative regulation of Rho protein signal transduction (GO:0035024)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	STMN1
negative regulation of hemopoiesis (GO:1903707)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	CDC73
modified amino acid transport (GO:0072337)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	SLC9A3R1
cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	FKBP1B
thymus development (GO:0048538)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	SOD1
N-acetylglucosamine metabolic process (GO:0006044)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	GNPDA2
amyloid-beta metabolic process (GO:0050435)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	IDE
response to ethanol (GO:0045471)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	SOD1
metallo-sulfur cluster assembly (GO:0031163)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	CIAPIN1
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	PARK7
regulation of histone modification (GO:0031056)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	UBE2N
purine nucleotide catabolic process (GO:0006195)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	GDA
nucleoside triphosphate metabolic process (GO:0009141)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	NME2
negative regulation of T cell receptor signaling pathway (GO:0050860)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	EZR
establishment of protein localization to chromosome (GO:0070199)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	POT1
purine-containing compound catabolic process (GO:0072523)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	GDA
mitochondrion organization (GO:0007005)	4/167	0.16513153153265997	1.0	0	0	1.8785957496771166	3.3833752952287903	PARK7;BID;SOD2;HSD17B10
cellular response to peptide hormone stimulus (GO:0071375)	3/110	0.16576205825512277	1.0	0	0	2.1390374331550803	3.8442821452587386	RAB10;PKM;GOT1
cellular protein metabolic process (GO:0044267)	9/484	0.1671534713146283	1.0	0	0	1.4584346135148276	2.608910401560705	PCMT1;DUSP12;LGALS1;USP9X;STC2;UBE2N;PLAT;TXN;P4HB
autophagosome assembly (GO:0000045)	2/58	0.16890524515534894	1.0	0	0	2.704530087897228	4.809783369446301	NSFL1C;ATG101
positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	2/58	0.16890524515534894	1.0	0	0	2.704530087897228	4.809783369446301	FGB;ARHGDIA
extracellular matrix organization (GO:0030198)	5/229	0.1692646734783162	1.0	0	0	1.712475383166367	3.0418557648468916	FGB;SERPINH1;CAPN2;CAPN1;LCP1
apoptotic process (GO:0006915)	5/231	0.17347157209533562	1.0	0	0	1.697648756472286	2.9738418514805907	EIF5A;RFK;LIG4;BID;GAPDH
myeloid cell development (GO:0061515)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ANXA2
positive regulation of alpha-beta T cell activation (GO:0046635)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	HSPH1
pseudouridine synthesis (GO:0001522)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PUS7
retinoic acid metabolic process (GO:0042573)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ALDH1A2
phosphatidylethanolamine biosynthetic process (GO:0006646)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PHOSPHO1
positive regulation of response to wounding (GO:1903036)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ANXA1
negative regulation of adherens junction organization (GO:1903392)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	RDX
regulation of protein homooligomerization (GO:0032462)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	BID
positive regulation of vasoconstriction (GO:0045907)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	FGB
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	SLC9A3R1
response to X-ray (GO:0010165)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	LIG4
lipoxygenase pathway (GO:0019372)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	GPX4
positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	CDC73
glycerophospholipid catabolic process (GO:0046475)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PRDX6
negative regulation of interleukin-2 production (GO:0032703)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	EZR
regulation of clathrin-dependent endocytosis (GO:2000369)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	UNC119
intra-S DNA damage checkpoint (GO:0031573)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ATF2
negative regulation of release of cytochrome c from mitochondria (GO:0090201)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	NOL3
positive regulation of acute inflammatory response (GO:0002675)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PARK7
neural crest cell differentiation (GO:0014033)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PDCD6
mesenchymal cell development (GO:0014031)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PDCD6
negative regulation of viral entry into host cell (GO:0046597)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	SNX3
positive regulation of collagen metabolic process (GO:0010714)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	VIM
filopodium assembly (GO:0046847)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	EZR
microtubule depolymerization (GO:0007019)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	STMN1
positive regulation of exosomal secretion (GO:1903543)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PDCD6IP
positive regulation of collagen biosynthetic process (GO:0032967)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	VIM
protein targeting to peroxisome (GO:0006625)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	PEX5
positive regulation of protein export from nucleus (GO:0046827)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	BAG3
regulation of peptide secretion (GO:0002791)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ARFIP1
endoderm development (GO:0007492)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	DUSP4
establishment of protein localization to endoplasmic reticulum (GO:0072599)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	RAB10
nucleobase-containing small molecule catabolic process (GO:0034656)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	NUDT9
cellular response to corticosteroid stimulus (GO:0071384)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ANXA1
positive regulation of protein binding (GO:0032092)	2/60	0.17800670519078643	1.0	0	0	2.6143790849673203	4.512245907943462	FKBP1A;PARK7
regulation of stress fiber assembly (GO:0051492)	2/60	0.17800670519078643	1.0	0	0	2.6143790849673203	4.512245907943462	STMN1;PFN1
muscle organ development (GO:0007517)	2/60	0.17800670519078643	1.0	0	0	2.6143790849673203	4.512245907943462	TAGLN;SRI
actin cytoskeleton reorganization (GO:0031532)	2/61	0.1825857304244318	1.0	0	0	2.571520411443266	4.372961647084463	ANXA1;EZR
positive regulation of T cell proliferation (GO:0042102)	2/61	0.1825857304244318	1.0	0	0	2.571520411443266	4.372961647084463	ANXA1;HLA-DMB
negative regulation of viral life cycle (GO:1903901)	2/61	0.1825857304244318	1.0	0	0	2.571520411443266	4.372961647084463	SNX3;ISG15
striated muscle contraction (GO:0006941)	2/61	0.1825857304244318	1.0	0	0	2.571520411443266	4.372961647084463	PGAM2;ALDOA
negative regulation of MAP kinase activity (GO:0043407)	2/61	0.1825857304244318	1.0	0	0	2.571520411443266	4.372961647084463	DUSP4;GSTP1
regulation of DNA replication (GO:0006275)	2/61	0.1825857304244318	1.0	0	0	2.571520411443266	4.372961647084463	TERF1;S100A11
peptidyl-threonine dephosphorylation (GO:0035970)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	DUSP4
neural tube development (GO:0021915)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	ALDH1A2
regulation of actin nucleation (GO:0051125)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	ARFIP1
regulation of systemic arterial blood pressure by hormone (GO:0001990)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	ACE2
positive regulation of secretion (GO:0051047)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	LACRT
DNA strand elongation involved in DNA replication (GO:0006271)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	LIG4
establishment of skin barrier (GO:0061436)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	STMN1
phosphatidylinositol acyl-chain remodeling (GO:0036149)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	PLA2G4A
hyaluronan catabolic process (GO:0030214)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	HEXA
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	PARK7
regulation of exosomal secretion (GO:1903541)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	PDCD6IP
regulation of water loss via skin (GO:0033561)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	STMN1
protein deacylation (GO:0035601)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	LYPLA2
negative regulation of steroid biosynthetic process (GO:0010894)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	SOD1
glutamine family amino acid catabolic process (GO:0009065)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	ALDH4A1
negative regulation of DNA recombination (GO:0045910)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	TERF2IP
T cell migration (GO:0072678)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	MSN
regulation of protein homodimerization activity (GO:0043496)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	PARK7
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	ANXA1
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	RDX
regulation of glucose transport (GO:0010827)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	RSC1A1
diterpenoid metabolic process (GO:0016101)	2/62	0.18718200258176507	1.0	0	0	2.5300442757748263	4.239529056584619	PECR;ALDH1A1
cellular protein catabolic process (GO:0044257)	2/62	0.18718200258176507	1.0	0	0	2.5300442757748263	4.239529056584619	CAPN2;IDE
regulation of T cell proliferation (GO:0042129)	2/62	0.18718200258176507	1.0	0	0	2.5300442757748263	4.239529056584619	ANXA1;HLA-DMB
activation of MAPK activity (GO:0000187)	3/117	0.18787585186570646	1.0	0	0	2.0110608345902463	3.3624412201185336	DBNL;UBE2N;SOD1
regulation of angiogenesis (GO:0045765)	4/177	0.1902770096462691	1.0	0	0	1.772460396588014	2.9409980247446894	ATF2;ANXA3;PDCD6;HSPB1
negative regulation of protein modification process (GO:0031400)	2/63	0.19179434375263493	1.0	0	0	2.489884842826019	4.111625539516828	TERF2IP;PARK7
regulation of viral genome replication (GO:0045069)	2/63	0.19179434375263493	1.0	0	0	2.489884842826019	4.111625539516828	ISG15;PPIA
regulation of proteolysis (GO:0030162)	2/63	0.19179434375263493	1.0	0	0	2.489884842826019	4.111625539516828	PLAT;TBC1D10A
negative regulation of protein phosphorylation (GO:0001933)	4/178	0.19285650651003458	1.0	0	0	1.762502753910553	2.900742641441758	GSTP1;HSPB1;TERF2IP;PARK7
regulation of phosphorylation (GO:0042325)	3/119	0.19433009593636139	1.0	0	0	1.9772614928324272	3.2391439257104917	PGAM1;PTGES3;HSPB1
RNA export from nucleus (GO:0006405)	3/119	0.19433009593636139	1.0	0	0	1.9772614928324272	3.2391439257104917	EIF5A;RANBP1;ZC3H11A
regulation of protein sumoylation (GO:0033233)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	PARK7
positive regulation of protein processing (GO:0010954)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	ENO1
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	EZR
positive regulation of epidermal cell differentiation (GO:0045606)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	NME2
regulation of lipid catabolic process (GO:0050994)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	TYSND1
histone H2A ubiquitination (GO:0033522)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	UBE2B
negative regulation of interleukin-8 production (GO:0032717)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	ANXA1
positive regulation of hormone secretion (GO:0046887)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	FGB
negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	GSTP1
negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	PARK7
negative regulation of intracellular transport (GO:0032387)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	ACAA2
regulation of collagen biosynthetic process (GO:0032965)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	VIM
regulation of receptor recycling (GO:0001919)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	ANXA2
phospholipid catabolic process (GO:0009395)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	PRDX6
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	GSTO1
nucleotide catabolic process (GO:0009166)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	GDA
serine family amino acid metabolic process (GO:0009069)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	SHMT1
chaperone-mediated protein complex assembly (GO:0051131)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	PTGES3
positive regulation of cation transmembrane transport (GO:1904064)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	COX17
platelet-derived growth factor receptor signaling pathway (GO:0048008)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	PLAT
cellular response to glucocorticoid stimulus (GO:0071385)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	ANXA1
viral entry into host cell (GO:0046718)	1/17	0.19606027806945792	1.0	0	0	4.61361014994233	7.517107847114225	ACE2
glycerophospholipid metabolic process (GO:0006650)	2/64	0.19642160310152923	1.0	0	0	2.450980392156863	3.988950719817459	ALDH5A1;PRDX6
cellular response to decreased oxygen levels (GO:0036294)	2/64	0.19642160310152923	1.0	0	0	2.450980392156863	3.988950719817459	ACAA2;P4HB
macromolecular complex assembly (GO:0065003)	3/120	0.19757780821921506	1.0	0	0	1.9607843137254903	3.1796525618787177	FGB;SLC9A3R1;CAPG
actin filament organization (GO:0007015)	3/120	0.19757780821921506	1.0	0	0	1.9607843137254903	3.1796525618787177	DSTN;LCP1;ALDOA
cellular response to reactive oxygen species (GO:0034614)	2/65	0.20106265619784602	1.0	0	0	2.413273001508296	3.8712246084369086	PRDX5;PARK7
negative regulation of epithelial cell proliferation (GO:0050680)	2/66	0.20571640478145115	1.0	0	0	2.3767082590612003	3.7581859405811437	TINF2;CDC73
JNK cascade (GO:0007254)	2/66	0.20571640478145115	1.0	0	0	2.3767082590612003	3.7581859405811437	DBNL;UBE2N
regulation of adherens junction organization (GO:1903391)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	RDX
iron-sulfur cluster assembly (GO:0016226)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	CIAPIN1
nuclear envelope reassembly (GO:0031468)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	NSFL1C
calcium-mediated signaling using intracellular calcium source (GO:0035584)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	FKBP1B
maintenance of protein localization in organelle (GO:0072595)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	HK1
regulation of mitochondrial membrane permeability (GO:0046902)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	THEM4
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	LACRT
regulation of dephosphorylation (GO:0035303)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	IGBP1
prostaglandin biosynthetic process (GO:0001516)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	PTGES3
insulin secretion (GO:0030073)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	PARK7
heart trabecula morphogenesis (GO:0061384)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	FKBP1A
phosphatidylglycerol acyl-chain remodeling (GO:0036148)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	PLA2G4A
regulation of cAMP-mediated signaling (GO:0043949)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	UBE2B
negative regulation of protein transport (GO:0051224)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	SNX3
regulation of microtubule polymerization or depolymerization (GO:0031110)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	STMN1
DNA ligation (GO:0006266)	1/18	0.20631921499415187	1.0	0	0	4.357298474945534	6.877258048862402	LIG4
regulation of ERK1 and ERK2 cascade (GO:0070372)	5/247	0.20849069556990535	1.0	0	0	1.5876796062554577	2.4892607196999825	DUSP4;FGB;SLC9A3R1;GSTP1;EZR
cellular protein modification process (GO:0006464)	16/1001	0.20958015549821415	1.0	0	0	1.253648312471842	1.9590122930986218	DUSP4;ANXA1;PLAT;ISG15;PARK7;ASB12;UCHL3;DUSP13;ASB15;ASB16;DUSP12;LGALS1;STC2;UBE2N;P4HB;ASB1
extrinsic apoptotic signaling pathway (GO:0097191)	2/67	0.2103817759993032	1.0	0	0	2.341235001463272	3.649590676834313	BAG3;BID
positive regulation of autophagy (GO:0010508)	2/67	0.2103817759993032	1.0	0	0	2.341235001463272	3.649590676834313	PARK7;LACRT
dephosphorylation (GO:0016311)	3/124	0.210696398256448	1.0	0	0	1.8975332068311197	2.9550987713420778	DUSP4;DUSP12;DUSP13
negative regulation of macromolecule metabolic process (GO:0010605)	3/124	0.210696398256448	1.0	0	0	1.8975332068311197	2.9550987713420778	STC2;ANXA7;PARK7
protein dephosphorylation (GO:0006470)	3/125	0.21400596349738715	1.0	0	0	1.8823529411764708	2.902120277719224	DUSP4;DUSP12;DUSP13
response to interferon-gamma (GO:0034341)	2/68	0.21505772223106995	1.0	0	0	2.306805074971165	3.545210637587594	KYNU;GAPDH
regulation of endopeptidase activity (GO:0052548)	2/68	0.21505772223106995	1.0	0	0	2.306805074971165	3.545210637587594	SERPINH1;GAPDH
positive regulation of T cell activation (GO:0050870)	2/68	0.21505772223106995	1.0	0	0	2.306805074971165	3.545210637587594	ANXA1;HLA-DMB
primary alcohol metabolic process (GO:0034308)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	PECR
protein ADP-ribosylation (GO:0006471)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	ARF4
sulfur compound transport (GO:0072348)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	SLC9A3R1
regulation of heterotypic cell-cell adhesion (GO:0034114)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	FGB
negative regulation of response to biotic stimulus (GO:0002832)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	LACRT
Rac protein signal transduction (GO:0016601)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	DBNL
regulation of transcription factor import into nucleus (GO:0042990)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	BAG3
leukotriene metabolic process (GO:0006691)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	PTGR1
macromolecule biosynthetic process (GO:0009059)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	ACE2
positive regulation of immunoglobulin production (GO:0002639)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	GPI
positive regulation of phospholipase activity (GO:0010518)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	ARF4
DNA double-strand break processing (GO:0000729)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	UBE2N
protein heterotetramerization (GO:0051290)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	ANXA2
positive regulation of transcription regulatory region DNA binding (GO:2000679)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	PARK7
regulation of catenin import into nucleus (GO:0035412)	1/19	0.21644774620176868	1.0	0	0	4.12796697626419	6.317465914165531	SLC9A3R1
regulation of endothelial cell migration (GO:0010594)	2/69	0.21974322035299523	1.0	0	0	2.2733731173628873	3.44483226946006	ANXA3;PDCD6
protein complex assembly (GO:0006461)	4/189	0.22191185570694924	1.0	0	0	1.6599232285506795	2.498972959549712	DBNL;PDCD6;NOL3;CDC73
regulation of mRNA stability (GO:0043488)	3/128	0.22400009833506979	1.0	0	0	1.8382352941176472	2.7501999781826223	CARHSP1;HSPB1;VIM
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	3/128	0.22400009833506979	1.0	0	0	1.8382352941176472	2.7501999781826223	UBE2N;TERF2IP;S100A8
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/70	0.2244372715409146	1.0	0	0	2.2408963585434174	3.348255518016499	PDCD6;HSPB1
calcium-mediated signaling (GO:0019722)	2/70	0.2244372715409146	1.0	0	0	2.2408963585434174	3.348255518016499	FKBP1B;LACRT
positive regulation of interleukin-2 production (GO:0032743)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	ANXA1
regulation of vacuole organization (GO:0044088)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	ANXA2
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	PARK7
negative regulation of intracellular protein transport (GO:0090317)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	PARK7
viral budding via host ESCRT complex (GO:0039702)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	PDCD6IP
phosphatidylethanolamine metabolic process (GO:0046337)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	PHOSPHO1
purine nucleotide metabolic process (GO:0006163)	1/20	0.226447522853766	1.0	0	0	3.9215686274509807	5.824478619931414	GDA
