Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
thymus development (GO:0048538)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	SOD1
N-acetylglucosamine metabolic process (GO:0006044)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	GNPDA2
regulation of lymphocyte differentiation (GO:0045619)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	ZFP36L1
positive regulation of mitochondrial fission (GO:0090141)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	DNM1L
purine-containing compound salvage (GO:0043101)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	HPRT1
amyloid-beta metabolic process (GO:0050435)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	IDE
cellular response to osmotic stress (GO:0071470)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	ZFP36L1
regulation of fatty acid metabolic process (GO:0019217)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	FABP3
metallo-sulfur cluster assembly (GO:0031163)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	NFU1
necroptotic process (GO:0070266)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	DNM1L
DNA modification (GO:0006304)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	MPG
fatty acid transport (GO:0015908)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	GOT2
positive regulation of muscle hypertrophy (GO:0014742)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	MTPN
regulation of interferon-gamma biosynthetic process (GO:0045072)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	INHBA
establishment of protein localization to chromosome (GO:0070199)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	POT1
positive regulation of blood vessel diameter (GO:0097755)	1/14	0.23722226077762545	1.0	0	0	3.7299515106303613	5.366496710656518	EPHX2
protein localization to plasma membrane (GO:0072659)	4/130	0.23874291386388516	1.0	0	0	1.6067483430407714	2.3014548788319398	SLC9A3R1;RAB26;RDX;TNIK
organic hydroxy compound biosynthetic process (GO:1901617)	2/49	0.24130650218646163	1.0	0	0	2.1314008632173493	3.0301856668209717	ACOT8;PARK7
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/49	0.24130650218646163	1.0	0	0	2.1314008632173493	3.0301856668209717	REG1A;GAPDH
establishment of protein localization to mitochondrion (GO:0072655)	2/49	0.24130650218646163	1.0	0	0	2.1314008632173493	3.0301856668209717	PITRM1;GRPEL1
gonad development (GO:0008406)	2/49	0.24130650218646163	1.0	0	0	2.1314008632173493	3.0301856668209717	TGFB2;INHBA
regulation of Ras protein signal transduction (GO:0046578)	3/90	0.24809173009110808	1.0	0	0	1.7406440382941688	2.42638245745178	TGFB2;ARHGDIA;RDX
regulation of JNK cascade (GO:0046328)	3/90	0.24809173009110808	1.0	0	0	1.7406440382941688	2.42638245745178	APP;DUSP3;AMBP
myeloid leukocyte differentiation (GO:0002573)	2/50	0.24841785428459656	1.0	0	0	2.088772845953003	2.908914996039044	GLO1;PIR
blood circulation (GO:0008015)	2/50	0.24841785428459656	1.0	0	0	2.088772845953003	2.908914996039044	GPX1;SOD1
wound healing (GO:0042060)	2/50	0.24841785428459656	1.0	0	0	2.088772845953003	2.908914996039044	TGFB2;LACRT
negative regulation of protein ubiquitination (GO:0031397)	2/50	0.24841785428459656	1.0	0	0	2.088772845953003	2.908914996039044	ISG15;PARK7
negative regulation of viral genome replication (GO:0045071)	2/50	0.24841785428459656	1.0	0	0	2.088772845953003	2.908914996039044	OAS2;ISG15
heart morphogenesis (GO:0003007)	2/50	0.24841785428459656	1.0	0	0	2.088772845953003	2.908914996039044	FKBP1A;TGFB2
atrioventricular valve morphogenesis (GO:0003181)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	TGFB2
myeloid cell development (GO:0061515)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	APP
regulation of mast cell degranulation (GO:0043304)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	STXBP2
retinoic acid metabolic process (GO:0042573)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	ALDH1A2
digestive tract morphogenesis (GO:0048546)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	AGR2
phosphatidylethanolamine biosynthetic process (GO:0006646)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PHOSPHO1
positive regulation of response to wounding (GO:1903036)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	ANXA1
negative regulation of adherens junction organization (GO:1903392)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	RDX
positive regulation of vasoconstriction (GO:0045907)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	FGB
endocardial cushion morphogenesis (GO:0003203)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	TGFB2
positive regulation of glycolytic process (GO:0045821)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	GAPDHS
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	SLC9A3R1
response to X-ray (GO:0010165)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	LIG4
transport along microtubule (GO:0010970)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	APP
positive regulation of coenzyme metabolic process (GO:0051197)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	GAPDHS
positive regulation of protein import (GO:1904591)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PDCD5
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	TGFB2
unsaturated fatty acid biosynthetic process (GO:0006636)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	DECR2
mesenchyme morphogenesis (GO:0072132)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	TGFB2
regulation of clathrin-dependent endocytosis (GO:2000369)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	UNC119
pyrimidine nucleoside metabolic process (GO:0006213)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	UMPS
positive regulation of acute inflammatory response (GO:0002675)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PARK7
neural crest cell differentiation (GO:0014033)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PDCD6
mesenchymal cell development (GO:0014031)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PDCD6
negative regulation of viral entry into host cell (GO:0046597)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	SNX3
amide transport (GO:0042886)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	SLC25A32
cofactor transport (GO:0051181)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	SLC25A32
negative regulation of cytokine production involved in immune response (GO:0002719)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	TGFB2
positive regulation of NF-kappaB import into nucleus (GO:0042346)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	APP
negative regulation of RNA metabolic process (GO:0051253)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PTBP3
positive regulation of exosomal secretion (GO:1903543)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	PDCD6IP
negative regulation of protein processing (GO:0010955)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	SNX12
regulation of lymphocyte proliferation (GO:0050670)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	LGALS3
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	HTRA2
endoderm development (GO:0007492)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	DUSP4
nucleobase-containing small molecule catabolic process (GO:0034656)	1/15	0.25183966551335674	1.0	0	0	3.4812880765883376	4.8005662033949985	NUDT9
regulation of angiogenesis (GO:0045765)	5/177	0.2522457800632859	1.0	0	0	1.4751220663509905	2.031761368135227	TGFB2;SPARC;ANXA3;PDCD6;PGK1
lipid transport (GO:0006869)	3/91	0.25323110747809047	1.0	0	0	1.7215160818293977	2.3644209776834657	TTPA;GOT2;TRIAP1
positive regulation of cellular protein metabolic process (GO:0032270)	3/91	0.25323110747809047	1.0	0	0	1.7215160818293977	2.3644209776834657	RDX;MSN;INHBA
regulation of protein catabolic process (GO:0042176)	3/91	0.25323110747809047	1.0	0	0	1.7215160818293977	2.3644209776834657	SNX3;SNX12;IDE
DNA metabolic process (GO:0006259)	8/314	0.25538500372631	1.0	0	0	1.3304285643012757	1.8160124447213273	FEN1;DUT;CDK2;LIG4;PARK7;TERF1;TYMS;PTMS
positive regulation of cellular metabolic process (GO:0031325)	3/92	0.2583856776518287	1.0	0	0	1.702803950505165	2.304407882257632	ACE2;ACLY;INHBA
nuclear export (GO:0051168)	3/92	0.2583856776518287	1.0	0	0	1.702803950505165	2.304407882257632	EIF5A;RANBP1;CSE1L
cell cycle G1/S phase transition (GO:0044843)	3/92	0.2583856776518287	1.0	0	0	1.702803950505165	2.304407882257632	RANBP1;CDK2;INHBA
phagocytosis (GO:0006909)	4/135	0.25958678804990054	1.0	0	0	1.5472391451503724	2.086706026786868	ANXA1;ANXA3;PDIA6;TGM2
mitochondrial transport (GO:0006839)	4/135	0.25958678804990054	1.0	0	0	1.5472391451503724	2.086706026786868	GRPEL1;PITRM1;PPIF;SLC25A32
positive regulation of ossification (GO:0045778)	2/52	0.26265734958108966	1.0	0	0	2.008435428800964	2.685087265634599	TGFB2;ISG15
positive regulation of nervous system development (GO:0051962)	2/52	0.26265734958108966	1.0	0	0	2.008435428800964	2.685087265634599	RGS14;LIG4
regulation of DNA binding (GO:0051101)	2/52	0.26265734958108966	1.0	0	0	2.008435428800964	2.685087265634599	TXN;NME1
cellular transition metal ion homeostasis (GO:0046916)	3/93	0.26355421801660744	1.0	0	0	1.6844942306072601	2.2462666069110813	APP;FXN;SOD1
peptidyl-threonine dephosphorylation (GO:0035970)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	DUSP4
neural tube development (GO:0021915)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	ALDH1A2
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	ZFP36L1
regulation of systemic arterial blood pressure by hormone (GO:0001990)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	ACE2
C21-steroid hormone biosynthetic process (GO:0006700)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	FDX1
positive regulation of secretion (GO:0051047)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	LACRT
DNA strand elongation involved in DNA replication (GO:0006271)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	LIG4
fibrinolysis (GO:0042730)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	FGB
negative regulation of immune effector process (GO:0002698)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	LGALS3
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	PARK7
regulation of exosomal secretion (GO:1903541)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	PDCD6IP
negative regulation of steroid biosynthetic process (GO:0010894)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	SOD1
positive regulation of mRNA processing (GO:0050685)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	PRDX6
heme biosynthetic process (GO:0006783)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	FXN
positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	MTPN
positive regulation of immune system process (GO:0002684)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	TGFB2
glutamine family amino acid catabolic process (GO:0009065)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	ALDH4A1
cellular response to pH (GO:0071467)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	RAB11FIP5
dendritic spine morphogenesis (GO:0060997)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	DOCK10
T cell migration (GO:0072678)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	MSN
regulation of steroid metabolic process (GO:0019218)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	EPHX2
regulation of protein homodimerization activity (GO:0043496)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	PARK7
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	ANXA1
cardiac epithelial to mesenchymal transition (GO:0060317)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	TGFB2
G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	AGRN
regulation of stem cell proliferation (GO:0072091)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	ZFP36L1
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	RDX
positive regulation of leukocyte activation (GO:0002696)	1/16	0.2661776684379845	1.0	0	0	3.2637075718015667	4.3198148391170035	TSLP
response to cytokine (GO:0034097)	4/138	0.2722605009032531	1.0	0	0	1.5136035115601467	1.9691920340591889	IGBP1;KYNU;ALDH1A2;ISG15
regulation of vesicle-mediated transport (GO:0060627)	4/138	0.2722605009032531	1.0	0	0	1.5136035115601467	1.9691920340591889	MAP2K2;RAB26;SNX12;UNC119
positive regulation of protein localization to membrane (GO:1905477)	3/95	0.27392840588697537	1.0	0	0	1.649031194173423	2.1353115280255666	PDCD5;AGR2;PLS1
regulation of cytoskeleton organization (GO:0051493)	3/95	0.27392840588697537	1.0	0	0	1.649031194173423	2.1353115280255666	CLIC4;ARHGAP18;S100A8
cellular response to growth factor stimulus (GO:0071363)	4/139	0.2765089707428057	1.0	0	0	1.5027142776640308	1.9317572584930411	ANXA1;PDCD5;HTRA2;ZFP36L1
neuron differentiation (GO:0030182)	4/139	0.2765089707428057	1.0	0	0	1.5027142776640308	1.9317572584930411	MTPN;TGFB2;UNC119;INHBA
negative regulation of cellular component organization (GO:0051129)	2/54	0.2769007565142063	1.0	0	0	1.9340489314379652	2.4835047224145113	LGALS3;RDX
positive regulation of response to stimulus (GO:0048584)	2/54	0.2769007565142063	1.0	0	0	1.9340489314379652	2.4835047224145113	TGFB2;MAP2K2
regulation of protein sumoylation (GO:0033233)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	PARK7
positive regulation of protein processing (GO:0010954)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	ENO1
cellular glucuronidation (GO:0052695)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	ABHD10
positive regulation of lymphocyte migration (GO:2000403)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	APP
positive regulation of epidermal cell differentiation (GO:0045606)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	NME2
negative regulation of telomere maintenance (GO:0032205)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	TERF1
negative regulation of B cell activation (GO:0050869)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	INHBA
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	ACAA2
cardiac atrium morphogenesis (GO:0003209)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	TGFB2
positive regulation of hormone secretion (GO:0046887)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	FGB
negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	GSTP1
negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	PARK7
negative regulation of intracellular transport (GO:0032387)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	ACAA2
3'-UTR-mediated mRNA stabilization (GO:0070935)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	BOLL
pharyngeal system development (GO:0060037)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	TGFB2
embryo development ending in birth or egg hatching (GO:0009792)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	TGFB2
phospholipid catabolic process (GO:0009395)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	PRDX6
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	GSTO1
positive regulation of macrophage activation (GO:0043032)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	APP
long-term memory (GO:0007616)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	RGS14
serine family amino acid metabolic process (GO:0009069)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	SLC25A32
regulation of T cell migration (GO:2000404)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	APP
regulation of lamellipodium organization (GO:1902743)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	SSH3
positive chemotaxis (GO:0050918)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	LGALS3
cellular response to inorganic substance (GO:0071241)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	CDK2
positive regulation of cation transmembrane transport (GO:1904064)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	COX17
platelet-derived growth factor receptor signaling pathway (GO:0048008)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	RGS14
viral entry into host cell (GO:0046718)	1/17	0.2802415962903319	1.0	0	0	3.0717247734602977	3.9075509259857073	ACE2
regulation of cellular catabolic process (GO:0031329)	2/55	0.2840173852713702	1.0	0	0	1.8988844054118204	2.390163450178546	LONP2;TYSND1
regulation of axonogenesis (GO:0050770)	2/55	0.2840173852713702	1.0	0	0	1.8988844054118204	2.390163450178546	ARHGDIA;SSH3
negative regulation of cellular response to growth factor stimulus (GO:0090288)	2/55	0.2840173852713702	1.0	0	0	1.8988844054118204	2.390163450178546	PDCD6;GPC1
activation of protein kinase activity (GO:0032147)	6/233	0.2891245084458708	1.0	0	0	1.3447035488967827	1.6686397542455147	TGFB2;MAP2K2;TXN;PARK7;TNIK;SOD1
regulation of secretion by cell (GO:1903530)	2/56	0.29112734034302507	1.0	0	0	1.8649757553151807	2.3013698467870443	ANXA1;RAB26
chordate embryonic development (GO:0043009)	2/56	0.29112734034302507	1.0	0	0	1.8649757553151807	2.3013698467870443	ALDH1A2;LIG4
cellular iron ion homeostasis (GO:0006879)	2/56	0.29112734034302507	1.0	0	0	1.8649757553151807	2.3013698467870443	FXN;SOD1
regulation of GTPase activity (GO:0043087)	5/188	0.2924656586695635	1.0	0	0	1.3888117326815177	1.707416290012753	DOCK10;RDX;RSU1;AGRN;SOD1
regulation of adherens junction organization (GO:1903391)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	RDX
membrane lipid metabolic process (GO:0006643)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	KDELC2
regulation of amyloid-beta formation (GO:1902003)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	APP
actin filament polymerization (GO:0030041)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	MSRB2
regulation of keratinocyte proliferation (GO:0010837)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	ZFP36L1
calcium-mediated signaling using intracellular calcium source (GO:0035584)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	FKBP1B
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	TGM2
negative regulation of fibroblast proliferation (GO:0048147)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	GSTP1
regulation of chemokine production (GO:0032642)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	TSLP
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	LACRT
establishment or maintenance of apical/basal cell polarity (GO:0035088)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	CLIC4
negative regulation of RNA splicing (GO:0033119)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	PTBP3
regulation of dephosphorylation (GO:0035303)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	IGBP1
anion homeostasis (GO:0055081)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	FABP3
prostaglandin biosynthetic process (GO:0001516)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	PNPLA8
skeletal muscle contraction (GO:0003009)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	MYH8
dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	MVD
positive regulation of carbohydrate metabolic process (GO:0045913)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	GAPDHS
response to organophosphorus (GO:0046683)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	TYMS
mRNA destabilization (GO:0061157)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	ZFP36L1
DNA ligation (GO:0006266)	1/18	0.29403667466071753	1.0	0	0	2.901073397156948	3.5510611420927534	LIG4
small GTPase mediated signal transduction (GO:0007264)	3/99	0.2947925809735129	1.0	0	0	1.582403671176517	1.9328796349202666	CDK2;ARHGAP18;PARK7
protein complex assembly (GO:0006461)	5/189	0.296180299386396	1.0	0	0	1.3814635224556895	1.6809467038935928	GRHPR;PDCD6;HACL1;DNM1L;CTSC
cellular protein complex assembly (GO:0043623)	4/144	0.29790125050323046	1.0	0	0	1.450536698578474	1.7565901095786365	FGB;FKBP1A;SRP19;GPX4
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	4/144	0.29790125050323046	1.0	0	0	1.450536698578474	1.7565901095786365	FKBP1A;TGFB2;INHBA;UBE2M
regulation of glycolytic process (GO:0006110)	2/57	0.29822827289932413	1.0	0	0	1.8322568824149144	2.216840399939351	PGAM1;GAPDHS
positive regulation of cell death (GO:0010942)	2/57	0.29822827289932413	1.0	0	0	1.8322568824149144	2.216840399939351	HBB;HTRA2
regulation of neurogenesis (GO:0050767)	2/57	0.29822827289932413	1.0	0	0	1.8322568824149144	2.216840399939351	RGS14;LIG4
cellular response to metal ion (GO:0071248)	3/100	0.3000261630957407	1.0	0	0	1.5665796344647518	1.8859826597536278	CLIC4;TIGAR;PPIF
regulation of protein ubiquitination (GO:0031396)	3/101	0.3052645757183827	1.0	0	0	1.5510689450146058	1.8404618313421672	FKBP1A;ISG15;PARK7
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	2/58	0.30531792597932744	1.0	0	0	1.800666246511209	2.1363134329984668	APP;AGR2
cholesterol homeostasis (GO:0042632)	2/58	0.30531792597932744	1.0	0	0	1.800666246511209	2.1363134329984668	FABP3;EPHX2
positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	2/58	0.30531792597932744	1.0	0	0	1.800666246511209	2.1363134329984668	FGB;ARHGDIA
sterol homeostasis (GO:0055092)	2/58	0.30531792597932744	1.0	0	0	1.800666246511209	2.1363134329984668	FABP3;EPHX2
skeletal system development (GO:0001501)	4/146	0.3065162243858174	1.0	0	0	1.4306663328445222	1.691740892924979	TGFB2;PRDX1;PLS3;PPIB
protein import into mitochondrial matrix (GO:0030150)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	GRPEL1
primary alcohol metabolic process (GO:0034308)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	PECR
negative regulation of phosphate metabolic process (GO:0045936)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	INHBA
positive regulation of heart contraction (GO:0045823)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	TGFB2
regulation of long-term synaptic potentiation (GO:1900271)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	APP
acetylcholine receptor signaling pathway (GO:0095500)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	AGRN
positive regulation of STAT cascade (GO:1904894)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	TSLP
negative regulation of double-strand break repair (GO:2000780)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	OTUB1
sulfur compound transport (GO:0072348)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	SLC9A3R1
regulation of heterotypic cell-cell adhesion (GO:0034114)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	FGB
positive regulation of mononuclear cell migration (GO:0071677)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	LGALS3
negative regulation of response to biotic stimulus (GO:0002832)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	LACRT
endocardial cushion development (GO:0003197)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	TGFB2
regulation of mitochondrial fission (GO:0090140)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	DNM1L
osteoclast differentiation (GO:0030316)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	GLO1
leukotriene metabolic process (GO:0006691)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	PTGR1
cellular response to interleukin-7 (GO:0098761)	1/19	0.3075680296937535	1.0	0	0	2.748385323622372	3.240508400241678	TSLP
