Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
viral RNA genome replication (GO:0039694)	1/12	0.08971047021215825	0.7706944940953595	0	0	10.683760683760683	25.760339657649233	PI4KA
cardiac muscle fiber development (GO:0048739)	1/12	0.08971047021215825	0.7693992092313336	0	0	10.683760683760683	25.760339657649233	VEGFA
negative regulation of interleukin-1 secretion (GO:0050711)	1/12	0.08971047021215825	0.7681082709608114	0	0	10.683760683760683	25.760339657649233	APOA1
phospholipid efflux (GO:0033700)	1/12	0.08971047021215825	0.766821657441614	0	0	10.683760683760683	25.760339657649233	APOA1
regulation of angiotensin levels in blood (GO:0002002)	1/12	0.08971047021215825	0.7655393469776648	0	0	10.683760683760683	25.760339657649233	AGT
regulation of blood vessel size (GO:0050880)	1/12	0.08971047021215825	0.7642613180177689	0	0	10.683760683760683	25.760339657649233	NPR1
peptidyl-methionine modification (GO:0018206)	1/12	0.08971047021215825	0.7629875491544059	0	0	10.683760683760683	25.760339657649233	APOA1
PERK-mediated unfolded protein response (GO:0036499)	1/12	0.08971047021215825	0.761718019122535	0	0	10.683760683760683	25.760339657649233	IGFBP1
regulation of interleukin-2 biosynthetic process (GO:0045076)	1/12	0.08971047021215825	0.7604527067984113	0	0	10.683760683760683	25.760339657649233	SFTPD
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)	1/12	0.08971047021215825	0.7591915911984138	0	0	10.683760683760683	25.760339657649233	THBS1
dermatan sulfate biosynthetic process (GO:0030208)	1/12	0.08971047021215825	0.7579346514778866	0	0	10.683760683760683	25.760339657649233	DCN
eye photoreceptor cell development (GO:0042462)	1/12	0.08971047021215825	0.7566818669299893	0	0	10.683760683760683	25.760339657649233	VEGFA
negative regulation of interleukin-12 production (GO:0032695)	1/12	0.08971047021215825	0.7554332169845603	0	0	10.683760683760683	25.760339657649233	THBS1
regulation of interleukin-8 biosynthetic process (GO:0045414)	1/12	0.08971047021215825	0.754188681206991	0	0	10.683760683760683	25.760339657649233	ELANE
nitric oxide metabolic process (GO:0046209)	1/12	0.08971047021215825	0.7529482392971111	0	0	10.683760683760683	25.760339657649233	ARG2
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/12	0.08971047021215825	0.7517118710880847	0	0	10.683760683760683	25.760339657649233	VEGFA
eye photoreceptor cell differentiation (GO:0001754)	1/12	0.08971047021215825	0.7504795565453173	0	0	10.683760683760683	25.760339657649233	VEGFA
protein oligomerization (GO:0051259)	4/217	0.09025513177791894	0.7538002249799024	0	0	2.3632281696797826	5.6838350976734535	SEMG2;SEMG1;HMOX1;TGM3
glycolipid metabolic process (GO:0006664)	2/65	0.09149122195412698	0.7628753359998529	0	0	3.944773175542407	9.433973357910395	ASAH1;GM2A
negative regulation of apoptotic signaling pathway (GO:2001234)	2/65	0.09149122195412698	0.7616308411613539	0	0	3.944773175542407	9.433973357910395	IGF1;THBS1
defense response to Gram-positive bacterium (GO:0050830)	2/65	0.09149122195412698	0.7603904000519707	0	0	3.944773175542407	9.433973357910395	LBP;CAMP
regulation of primary metabolic process (GO:0080090)	3/139	0.095066230166416	0.7888178415271884	0	0	2.7670171555063643	6.5112934992750695	ME1;APOA1;AGT
positive regulation of autophagy (GO:0010508)	2/67	0.0962972256132562	0.7977349712734518	0	0	3.827018752391887	8.95643233993211	PLK2;DCN
dermatan sulfate metabolic process (GO:0030205)	1/13	0.0968149789454771	0.8007242099817984	0	0	9.861932938856016	23.027155379669647	DCN
response to iron ion (GO:0010039)	1/13	0.0968149789454771	0.7994285397391094	0	0	9.861932938856016	23.027155379669647	TF
regulation of endothelial cell chemotaxis (GO:2001026)	1/13	0.0968149789454771	0.7981370558299994	0	0	9.861932938856016	23.027155379669647	THBS1
regulation of granulocyte chemotaxis (GO:0071622)	1/13	0.0968149789454771	0.7968497379980155	0	0	9.861932938856016	23.027155379669647	THBS1
triglyceride-rich lipoprotein particle remodeling (GO:0034370)	1/13	0.0968149789454771	0.7955665661171814	0	0	9.861932938856016	23.027155379669647	APOA1
secretion (GO:0046903)	1/13	0.0968149789454771	0.794287520190948	0	0	9.861932938856016	23.027155379669647	NPR1
steroid catabolic process (GO:0006706)	1/13	0.0968149789454771	0.7930125803511551	0	0	9.861932938856016	23.027155379669647	SPP1
chondroitin sulfate catabolic process (GO:0030207)	1/13	0.0968149789454771	0.7917417268570025	0	0	9.861932938856016	23.027155379669647	DCN
regulation of biomineral tissue development (GO:0070167)	1/13	0.0968149789454771	0.7904749400940314	0	0	9.861932938856016	23.027155379669647	AHSG
regulation of triglyceride biosynthetic process (GO:0010866)	1/13	0.0968149789454771	0.7892122005731144	0	0	9.861932938856016	23.027155379669647	C3
regulation of cytolysis (GO:0042268)	1/13	0.0968149789454771	0.787953488929457	0	0	9.861932938856016	23.027155379669647	LBP
positive regulation of endothelial cell chemotaxis (GO:2001028)	1/13	0.0968149789454771	0.7866987859216077	0	0	9.861932938856016	23.027155379669647	VEGFA
response to UV-B (GO:0010224)	1/13	0.0968149789454771	0.7854480724304763	0	0	9.861932938856016	23.027155379669647	IVL
high-density lipoprotein particle assembly (GO:0034380)	1/13	0.0968149789454771	0.7842013294583644	0	0	9.861932938856016	23.027155379669647	APOA1
negative regulation of chemokine production (GO:0032682)	1/13	0.0968149789454771	0.7829585381280025	0	0	9.861932938856016	23.027155379669647	ELANE
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/68	0.09872688166117972	0.7971570840458863	0	0	3.770739064856712	8.730761735931669	THBS1;VEGFA
positive regulation of macromolecule biosynthetic process (GO:0010557)	3/142	0.09975727550904642	0.8042043869236396	0	0	2.7085590465872156	6.243270012020369	IGF2;IGF1;THBS1
regulation of osteoblast differentiation (GO:0045667)	2/69	0.10117374893228459	0.8143369728729468	0	0	3.716090672612412	8.513251407211271	IGF1;LTF
cellular protein complex assembly (GO:0043623)	3/144	0.10293572055744923	0.8272141448892337	0	0	2.6709401709401708	6.07278460957378	FGA;FGG;MIS12
negative regulation of developmental process (GO:0051093)	2/70	0.1036374154812374	0.8315436025169095	0	0	3.663003663003663	8.303504985579158	AHSG;TIMP1
regulation of fibroblast migration (GO:0010762)	1/14	0.10386439240175746	0.8320565061635296	0	0	9.157509157509157	20.738728478910197	THBS1
positive regulation of neural precursor cell proliferation (GO:2000179)	1/14	0.10386439240175746	0.8307523423607653	0	0	9.157509157509157	20.738728478910197	VEGFA
regulation of Golgi organization (GO:1903358)	1/14	0.10386439240175746	0.8294522604478377	0	0	9.157509157509157	20.738728478910197	PDE4DIP
negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	1/14	0.10386439240175746	0.8281562412908879	0	0	9.157509157509157	20.738728478910197	THBS1
positive regulation of myoblast differentiation (GO:0045663)	1/14	0.10386439240175746	0.8268642658754576	0	0	9.157509157509157	20.738728478910197	IGFBP3
positive regulation of vascular smooth muscle cell proliferation (GO:1904707)	1/14	0.10386439240175746	0.8255763153055581	0	0	9.157509157509157	20.738728478910197	IGF1
myotube cell development (GO:0014904)	1/14	0.10386439240175746	0.8242923708027501	0	0	9.157509157509157	20.738728478910197	IGF1
negative regulation of interleukin-1 beta production (GO:0032691)	1/14	0.10386439240175746	0.8230124137052303	0	0	9.157509157509157	20.738728478910197	APOA1
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	1/14	0.10386439240175746	0.8217364254669276	0	0	9.157509157509157	20.738728478910197	IGF1
regulation of histone modification (GO:0031056)	1/14	0.10386439240175746	0.8204643876566072	0	0	9.157509157509157	20.738728478910197	IGF2
positive regulation of heart rate (GO:0010460)	1/14	0.10386439240175746	0.8191962819569835	0	0	9.157509157509157	20.738728478910197	NPPA
negative regulation of focal adhesion assembly (GO:0051895)	1/14	0.10386439240175746	0.8179320901638399	0	0	9.157509157509157	20.738728478910197	THBS1
positive regulation of mitochondrial fission (GO:0090141)	1/14	0.10386439240175746	0.8166717941851591	0	0	9.157509157509157	20.738728478910197	DCN
hydrogen peroxide catabolic process (GO:0042744)	1/14	0.10386439240175746	0.8154153760402589	0	0	9.157509157509157	20.738728478910197	MPO
positive regulation of blood vessel diameter (GO:0097755)	1/14	0.10386439240175746	0.8141628178589375	0	0	9.157509157509157	20.738728478910197	HMOX1
phosphatidylcholine metabolic process (GO:0046470)	2/71	0.10611747465121735	0.830548271695034	0	0	3.6114120621162877	8.101150404842016	APOA1;PLBD1
response to insulin (GO:0032868)	2/71	0.10611747465121735	0.8292763754137246	0	0	3.6114120621162877	8.101150404842016	IGF2;IGF1
regulation of epithelial cell proliferation (GO:0050678)	2/72	0.10861352505118956	0.8474844317067589	0	0	3.561253561253561	7.905838102459295	IGF1;VEGFA
activation of protein kinase activity (GO:0032147)	4/233	0.10962905621214539	0.8541024028253098	0	0	2.2009464069549907	4.865528399206254	IGF2;IGF1;THBS1;VEGFA
myotube differentiation (GO:0014902)	1/15	0.11085913505430996	0.8623691557654629	0	0	8.547008547008547	18.79910202705104	IGF1
regulation of delayed rectifier potassium channel activity (GO:1902259)	1/15	0.11085913505430996	0.8610565695314212	0	0	8.547008547008547	18.79910202705104	NPPA
negative regulation of adherens junction organization (GO:1903392)	1/15	0.11085913505430996	0.859747972921191	0	0	8.547008547008547	18.79910202705104	THBS1
regulation of macrophage chemotaxis (GO:0010758)	1/15	0.11085913505430996	0.8584433477726005	0	0	8.547008547008547	18.79910202705104	THBS1
autonomic nervous system development (GO:0048483)	1/15	0.11085913505430996	0.857142676033551	0	0	8.547008547008547	18.79910202705104	NRP1
negative regulation of axon extension involved in axon guidance (GO:0048843)	1/15	0.11085913505430996	0.8558459397611856	0	0	8.547008547008547	18.79910202705104	SEMA3F
positive regulation of glycolytic process (GO:0045821)	1/15	0.11085913505430996	0.854553121121063	0	0	8.547008547008547	18.79910202705104	IGF1
negative regulation of cytokine production involved in immune response (GO:0002719)	1/15	0.11085913505430996	0.8532642023863404	0	0	8.547008547008547	18.79910202705104	APOA1
positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/15	0.11085913505430996	0.8519791659369634	0	0	8.547008547008547	18.79910202705104	IGF1
substrate-dependent cell migration (GO:0006929)	1/15	0.11085913505430996	0.8506979942588627	0	0	8.547008547008547	18.79910202705104	NRP1
positive regulation of CREB transcription factor activity (GO:0032793)	1/15	0.11085913505430996	0.8494206699431587	0	0	8.547008547008547	18.79910202705104	VEGFA
positive regulation of coenzyme metabolic process (GO:0051197)	1/15	0.11085913505430996	0.8481471756853728	0	0	8.547008547008547	18.79910202705104	IGF1
L-alpha-amino acid transmembrane transport (GO:1902475)	1/15	0.11085913505430996	0.8468774942846462	0	0	8.547008547008547	18.79910202705104	SLC1A6
positive regulation of protein import (GO:1904591)	1/15	0.11085913505430996	0.8456116086429651	0	0	8.547008547008547	18.79910202705104	ZIC1
protein localization to chromosome, centromeric region (GO:0071459)	1/15	0.11085913505430996	0.8443495017643936	0	0	8.547008547008547	18.79910202705104	MIS12
lipoxygenase pathway (GO:0019372)	1/15	0.11085913505430996	0.8430911567543125	0	0	8.547008547008547	18.79910202705104	ALOX12B
unsaturated fatty acid biosynthetic process (GO:0006636)	1/15	0.11085913505430996	0.8418365568186662	0	0	8.547008547008547	18.79910202705104	ALOX12B
protein O-linked fucosylation (GO:0036066)	1/15	0.11085913505430996	0.840585685263215	0	0	8.547008547008547	18.79910202705104	THBS1
negative regulation of protein processing (GO:0010955)	1/15	0.11085913505430996	0.8393385254927948	0	0	8.547008547008547	18.79910202705104	THBS1
toll-like receptor 4 signaling pathway (GO:0034142)	1/15	0.11085913505430996	0.8380950610105833	0	0	8.547008547008547	18.79910202705104	LBP
regulation of centriole replication (GO:0046599)	1/15	0.11085913505430996	0.8368552754173724	0	0	8.547008547008547	18.79910202705104	PLK2
dermatan sulfate proteoglycan biosynthetic process (GO:0050651)	1/15	0.11085913505430996	0.8356191524108474	0	0	8.547008547008547	18.79910202705104	DCN
negative regulation of interleukin-2 production (GO:0032703)	1/15	0.11085913505430996	0.8343866757848727	0	0	8.547008547008547	18.79910202705104	SFTPD
mitochondrion localization (GO:0051646)	1/15	0.11085913505430996	0.833157829428783	0	0	8.547008547008547	18.79910202705104	ALB
nitric oxide mediated signal transduction (GO:0007263)	1/15	0.11085913505430996	0.8319325973266819	0	0	8.547008547008547	18.79910202705104	AGT
mitotic chromosome condensation (GO:0007076)	1/15	0.11085913505430996	0.8307109635567455	0	0	8.547008547008547	18.79910202705104	NUSAP1
negative regulation of release of cytochrome c from mitochondria (GO:0090201)	1/15	0.11085913505430996	0.8294929122905332	0	0	8.547008547008547	18.79910202705104	IGF1
positive regulation of inflammatory response (GO:0050729)	2/73	0.11112517043462758	0.8302660976982497	0	0	3.5124692658939236	7.717239379800883	LBP;AGT
regulation of peptide hormone secretion (GO:0090276)	2/73	0.11112517043462758	0.8290522583741294	0	0	3.5124692658939236	7.717239379800883	FGA;FGG
glucose homeostasis (GO:0042593)	2/74	0.11365201975188043	0.8466660683121836	0	0	3.4650034650034653	7.535044896595821	IGF2;IGF1
mitotic nuclear division (GO:0140014)	2/74	0.11365201975188043	0.8454318612155186	0	0	3.4650034650034653	7.535044896595821	MIS12;NUSAP1
negative regulation of phosphorylation (GO:0042326)	2/75	0.11619368697583526	0.8630806181043483	0	0	3.418803418803419	7.358963299116927	IGFBP3;CDK5RAP3
purine ribonucleotide biosynthetic process (GO:0009152)	2/75	0.11619368697583526	0.8618261404617548	0	0	3.418803418803419	7.358963299116927	NPR1;NPPA
positive regulation of epithelial cell apoptotic process (GO:1904037)	1/16	0.1177996281079866	0.872469524288905	0	0	8.012820512820513	17.13758144829869	THBS1
lipopolysaccharide-mediated signaling pathway (GO:0031663)	1/16	0.1177996281079866	0.8712050757029791	0	0	8.012820512820513	17.13758144829869	LBP
regulation of osteoblast proliferation (GO:0033688)	1/16	0.1177996281079866	0.8699442868814118	0	0	8.012820512820513	17.13758144829869	LTF
bone morphogenesis (GO:0060349)	1/16	0.1177996281079866	0.8686871419581728	0	0	8.012820512820513	17.13758144829869	LTF
positive regulation of triglyceride metabolic process (GO:0090208)	1/16	0.1177996281079866	0.8674336251588103	0	0	8.012820512820513	17.13758144829869	APOA1
positive regulation of cardiac muscle tissue growth (GO:0055023)	1/16	0.1177996281079866	0.8661837207997919	0	0	8.012820512820513	17.13758144829869	IGF1
phosphatidylinositol acyl-chain remodeling (GO:0036149)	1/16	0.1177996281079866	0.8649374132878497	0	0	8.012820512820513	17.13758144829869	PLBD1
hyaluronan catabolic process (GO:0030214)	1/16	0.1177996281079866	0.8636946871193327	0	0	8.012820512820513	17.13758144829869	LYVE1
epithelial cell development (GO:0002064)	1/16	0.1177996281079866	0.8624555268795632	0	0	8.012820512820513	17.13758144829869	POF1B
extracellular matrix assembly (GO:0085029)	1/16	0.1177996281079866	0.8612199172421999	0	0	8.012820512820513	17.13758144829869	TNXB
positive regulation of immune system process (GO:0002684)	1/16	0.1177996281079866	0.859987842968606	0	0	8.012820512820513	17.13758144829869	VEGFA
glutamine family amino acid catabolic process (GO:0009065)	1/16	0.1177996281079866	0.8587592889072222	0	0	8.012820512820513	17.13758144829869	ARG1
myoblast differentiation (GO:0045445)	1/16	0.1177996281079866	0.8575342399929466	0	0	8.012820512820513	17.13758144829869	IGF1
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	1/16	0.1177996281079866	0.8563126812465179	0	0	8.012820512820513	17.13758144829869	AGT
regulation of cellular protein catabolic process (GO:1903362)	1/17	0.12468628958158962	0.9050841191107423	0	0	7.541478129713424	15.70101342052336	CDK5RAP3
regulation of multicellular organism growth (GO:0040014)	1/17	0.12468628958158962	0.9037984882597327	0	0	7.541478129713424	15.70101342052336	IGF1
reverse cholesterol transport (GO:0043691)	1/17	0.12468628958158962	0.9025165045884423	0	0	7.541478129713424	15.70101342052336	APOA1
negative regulation of axon guidance (GO:1902668)	1/17	0.12468628958158962	0.9012381525989402	0	0	7.541478129713424	15.70101342052336	SEMA3F
positive regulation of signal transduction by p53 class mediator (GO:1901798)	1/17	0.12468628958158962	0.8999634168809786	0	0	7.541478129713424	15.70101342052336	CDK5RAP3
2-oxoglutarate metabolic process (GO:0006103)	1/17	0.12468628958158962	0.8986922821113726	0	0	7.541478129713424	15.70101342052336	L2HGDH
positive regulation of fatty acid metabolic process (GO:0045923)	1/17	0.12468628958158962	0.8974247330533877	0	0	7.541478129713424	15.70101342052336	APOA1
macrophage activation (GO:0042116)	1/17	0.12468628958158962	0.8961607545561293	0	0	7.541478129713424	15.70101342052336	LBP
defense response to fungus (GO:0050832)	1/17	0.12468628958158962	0.8949003315539407	0	0	7.541478129713424	15.70101342052336	LTF
negative regulation of cell development (GO:0010721)	1/17	0.12468628958158962	0.8936434490658032	0	0	7.541478129713424	15.70101342052336	LTF
negative regulation of interleukin-8 production (GO:0032717)	1/17	0.12468628958158962	0.8923900921947431	0	0	7.541478129713424	15.70101342052336	ELANE
detection of mechanical stimulus (GO:0050982)	1/17	0.12468628958158962	0.8911402461272434	0	0	7.541478129713424	15.70101342052336	PKD2L2
cellular response to inorganic substance (GO:0071241)	1/17	0.12468628958158962	0.8898938961326599	0	0	7.541478129713424	15.70101342052336	MMP3
positive regulation of cation transmembrane transport (GO:1904064)	1/17	0.12468628958158962	0.8886510275626422	0	0	7.541478129713424	15.70101342052336	CTSS
negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/17	0.12468628958158962	0.8874116258505604	0	0	7.541478129713424	15.70101342052336	APOA1
negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/17	0.12468628958158962	0.8861756765109357	0	0	7.541478129713424	15.70101342052336	MMP3
positive regulation of stem cell proliferation (GO:2000648)	1/17	0.12468628958158962	0.8849431651388759	0	0	7.541478129713424	15.70101342052336	VEGFA
mitotic G2 DNA damage checkpoint (GO:0007095)	1/17	0.12468628958158962	0.8837140774095165	0	0	7.541478129713424	15.70101342052336	CDK5RAP3
axon guidance (GO:0007411)	3/158	0.12626162888703873	0.8936381306665169	0	0	2.4342745861733204	5.037485650127037	NRP1;SEMA3F;VEGFA
regulation of hydrolase activity (GO:0051336)	2/80	0.1291111306799437	0.912540304514893	0	0	3.2051282051282053	6.561159510707316	APOA1;CDK5RAP3
regulation of protein serine/threonine kinase activity (GO:0071900)	2/80	0.1291111306799437	0.911278146417362	0	0	3.2051282051282053	6.561159510707316	CDK5RAP3;LTF
cellular response to hormone stimulus (GO:0032870)	2/80	0.1291111306799437	0.9100194749444098	0	0	3.2051282051282053	6.561159510707316	CTSL;CTSS
nucleic acid metabolic process (GO:0090304)	2/80	0.1291111306799437	0.9087642756686245	0	0	3.2051282051282053	6.561159510707316	IGFBP4;TREX2
membrane lipid metabolic process (GO:0006643)	1/18	0.13151953428970917	0.9244410240776665	0	0	7.122507122507122	14.448717155734387	ALOX12B
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	1/18	0.13151953428970917	0.9231694408258403	0	0	7.122507122507122	14.448717155734387	NPPA
regulation of viral process (GO:0050792)	1/18	0.13151953428970917	0.921901350934596	0	0	7.122507122507122	14.448717155734387	LTF
regulation of keratinocyte proliferation (GO:0010837)	1/18	0.13151953428970917	0.9206367400279641	0	0	7.122507122507122	14.448717155734387	TGM1
positive regulation of actin cytoskeleton reorganization (GO:2000251)	1/18	0.13151953428970917	0.9193755938087478	0	0	7.122507122507122	14.448717155734387	NRP1
negative regulation of osteoclast differentiation (GO:0045671)	1/18	0.13151953428970917	0.9181178980579834	0	0	7.122507122507122	14.448717155734387	LTF
positive regulation of p38MAPK cascade (GO:1900745)	1/18	0.13151953428970917	0.916863638634407	0	0	7.122507122507122	14.448717155734387	VEGFA
positive regulation of lipid catabolic process (GO:0050996)	1/18	0.13151953428970917	0.9156128014739234	0	0	7.122507122507122	14.448717155734387	APOA1
negative regulation of fibroblast proliferation (GO:0048147)	1/18	0.13151953428970917	0.9143653725890816	0	0	7.122507122507122	14.448717155734387	FTH1
establishment of mitotic spindle localization (GO:0040001)	1/18	0.13151953428970917	0.9131213380685522	0	0	7.122507122507122	14.448717155734387	NUSAP1
positive regulation of carbohydrate metabolic process (GO:0045913)	1/18	0.13151953428970917	0.9118806840766113	0	0	7.122507122507122	14.448717155734387	IGF1
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	1/18	0.13151953428970917	0.9106433968526267	0	0	7.122507122507122	14.448717155734387	LTF
regulation of dephosphorylation (GO:0035303)	1/18	0.13151953428970917	0.90940946271055	0	0	7.122507122507122	14.448717155734387	CDK5RAP3
positive regulation of metabolic process (GO:0009893)	1/18	0.13151953428970917	0.9081788680384112	0	0	7.122507122507122	14.448717155734387	IGHA1
anion homeostasis (GO:0055081)	1/18	0.13151953428970917	0.9069515992978188	0	0	7.122507122507122	14.448717155734387	APOA1
mitotic sister chromatid segregation (GO:0000070)	2/82	0.13436887714820567	0.925350040603635	0	0	3.1269543464665417	6.276317844112091	MIS12;NUSAP1
positive regulation of protein modification process (GO:0031401)	3/163	0.13501684540565184	0.9285592481200019	0	0	2.359603586597452	4.72476575636049	C3;IGF2;VEGFA
positive regulation of homeostatic process (GO:0032846)	2/83	0.1370157835893833	0.9410384167653068	0	0	3.089280197713933	6.140436055324043	NPR1;SPP1
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	1/19	0.13829977388820142	0.9485803039670588	0	0	6.747638326585695	13.349066634614331	THBS1
regulation of sprouting angiogenesis (GO:1903670)	1/19	0.13829977388820142	0.947307041814083	0	0	6.747638326585695	13.349066634614331	VEGFA
negative regulation of cell junction assembly (GO:1901889)	1/19	0.13829977388820142	0.9460371932325627	0	0	6.747638326585695	13.349066634614331	THBS1
positive regulation of heart contraction (GO:0045823)	1/19	0.13829977388820142	0.9447707445133758	0	0	6.747638326585695	13.349066634614331	NPPA
NADP metabolic process (GO:0006739)	1/19	0.13829977388820142	0.943507682020711	0	0	6.747638326585695	13.349066634614331	ME1
regulation of myotube differentiation (GO:0010830)	1/19	0.13829977388820142	0.9422479921915778	0	0	6.747638326585695	13.349066634614331	RBM24
negative regulation of calcium ion transport (GO:0051926)	1/19	0.13829977388820142	0.9409916615353224	0	0	6.747638326585695	13.349066634614331	SEMG1
negative regulation of response to biotic stimulus (GO:0002832)	1/19	0.13829977388820142	0.9397386766331448	0	0	6.747638326585695	13.349066634614331	LTF
cyclic nucleotide biosynthetic process (GO:0009190)	1/19	0.13829977388820142	0.938489024137622	0	0	6.747638326585695	13.349066634614331	NPR1
positive regulation of oxidoreductase activity (GO:0051353)	1/19	0.13829977388820142	0.9372426907722334	0	0	6.747638326585695	13.349066634614331	AGT
positive regulation of lipid storage (GO:0010884)	1/19	0.13829977388820142	0.935999663330891	0	0	6.747638326585695	13.349066634614331	C3
regulation of mitochondrial fission (GO:0090140)	1/19	0.13829977388820142	0.9347599286774726	0	0	6.747638326585695	13.349066634614331	DCN
positive regulation of transcription regulatory region DNA binding (GO:2000679)	1/19	0.13829977388820142	0.9335234737453595	0	0	6.747638326585695	13.349066634614331	IGF1
positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	1/19	0.13829977388820142	0.9322902855369772	0	0	6.747638326585695	13.349066634614331	THBS1
hydrogen peroxide metabolic process (GO:0042743)	1/20	0.14502741686194973	0.9763521216972685	0	0	6.410256410256411	12.377131234799517	MPO
proteoglycan metabolic process (GO:0006029)	1/20	0.14502741686194973	0.9750657552655198	0	0	6.410256410256411	12.377131234799517	IGF1
regulation of lipoprotein lipase activity (GO:0051004)	1/20	0.14502741686194973	0.9737827740085915	0	0	6.410256410256411	12.377131234799517	APOA1
response to progesterone (GO:0032570)	1/20	0.14502741686194973	0.9725031645815105	0	0	6.410256410256411	12.377131234799517	THBS1
regulation of cholesterol transport (GO:0032374)	1/20	0.14502741686194973	0.9712269137093563	0	0	6.410256410256411	12.377131234799517	APOA1
regulation of calcium ion transmembrane transport (GO:1903169)	1/20	0.14502741686194973	0.9699540081868014	0	0	6.410256410256411	12.377131234799517	NPPA
eye morphogenesis (GO:0048592)	1/20	0.14502741686194973	0.9686844348776564	0	0	6.410256410256411	12.377131234799517	VEGFA
androgen metabolic process (GO:0008209)	1/20	0.14502741686194973	0.9674181807144177	0	0	6.410256410256411	12.377131234799517	SPP1
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/20	0.14502741686194973	0.9661552326978192	0	0	6.410256410256411	12.377131234799517	THBS1
chondroitin sulfate biosynthetic process (GO:0030206)	1/20	0.14502741686194973	0.9648955778963879	0	0	6.410256410256411	12.377131234799517	DCN
striated muscle cell development (GO:0055002)	1/20	0.14502741686194973	0.963639203446002	0	0	6.410256410256411	12.377131234799517	IGF1
regulation of response to cytokine stimulus (GO:0060759)	1/20	0.14502741686194973	0.9623860965494532	0	0	6.410256410256411	12.377131234799517	APOA1
positive regulation of gene expression (GO:0010628)	9/771	0.14928118267535415	0.9893271106393925	0	0	1.4965579167913798	2.846338849721609	EHF;ZIC1;SPP1;ALOX12B;IGF1;THBS1;AGT;PITX3;VEGFA
positive regulation of protein complex assembly (GO:0031334)	2/88	0.15041707619687464	0.9955620490695867	0	0	2.913752913752914	5.519648413077975	MMP3;VEGFA
positive regulation of protein kinase activity (GO:0045860)	3/172	0.15128180234411112	0.9999883903652838	0	0	2.23613595706619	4.223190833500233	AGT;LTF;VEGFA
cobalamin metabolic process (GO:0009235)	1/21	0.15170286860984958	1.0	0	0	6.105006105006105	11.513012717041097	PRSS3
hyaluronan metabolic process (GO:0030212)	1/21	0.15170286860984958	1.0	0	0	6.105006105006105	11.513012717041097	LYVE1
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	0.15170286860984958	0.998889985182016	0	0	6.105006105006105	11.513012717041097	VEGFA
positive regulation of cellular component movement (GO:0051272)	1/21	0.15170286860984958	0.9976027558196681	0	0	6.105006105006105	11.513012717041097	VEGFA
response to nicotine (GO:0035094)	1/21	0.15170286860984958	0.996318839789012	0	0	6.105006105006105	11.513012717041097	HMOX1
negative regulation of viral process (GO:0048525)	1/21	0.15170286860984958	0.9950382243137048	0	0	6.105006105006105	11.513012717041097	LTF
sterol transport (GO:0015918)	1/21	0.15170286860984958	0.9937608966830069	0	0	6.105006105006105	11.513012717041097	APOA1
mesoderm development (GO:0007498)	1/21	0.15170286860984958	0.992486844251362	0	0	6.105006105006105	11.513012717041097	VEGFA
tetrapyrrole metabolic process (GO:0033013)	1/21	0.15170286860984958	0.99121605443798	0	0	6.105006105006105	11.513012717041097	PRSS3
long-term synaptic potentiation (GO:0060291)	1/21	0.15170286860984958	0.9899485147264225	0	0	6.105006105006105	11.513012717041097	PLK2
positive regulation of lipid metabolic process (GO:0045834)	1/21	0.15170286860984958	0.988684212664192	0	0	6.105006105006105	11.513012717041097	APOA1
positive regulation of receptor internalization (GO:0002092)	1/21	0.15170286860984958	0.9874231358623244	0	0	6.105006105006105	11.513012717041097	VEGFA
ERK1 and ERK2 cascade (GO:0070371)	1/21	0.15170286860984958	0.9861652719949839	0	0	6.105006105006105	11.513012717041097	IGF1
protein tetramerization (GO:0051262)	2/90	0.15584929051695692	1.0	0	0	2.8490028490028494	5.295914031694112	ACPP;TGM3
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	ARG1
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	VEGFA
regulation of calcium ion import (GO:0090279)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	SEMG1
positive regulation of protein autophosphorylation (GO:0031954)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	VEGFA
